date,P_mm,Q_mm,PET_mm,T_C,year,month,keep_month
2016-05-08,0.5,1.048,2.8,12.9,2016,5,True
2016-05-09,4.9,1.016,2.7,12.2,2016,5,True
2016-05-10,3.8,1.053,3.0,13.7,2016,5,True
2016-05-11,32.0,1.098,2.5,10.3,2016,5,True
2016-05-12,6.8,3.206,2.2,8.8,2016,5,True
2016-05-13,12.8,3.097,2.3,9.4,2016,5,True
2016-05-14,1.7,3.152,2.2,8.8,2016,5,True
2016-05-15,0.0,2.543,1.7,5.6,2016,5,True
2016-05-16,0.0,2.13,1.9,6.9,2016,5,True
2016-05-17,0.0,1.924,2.3,9.1,2016,5,True
2016-05-18,4.2,1.75,2.5,10.2,2016,5,True
2016-05-19,1.7,1.782,2.1,7.5,2016,5,True
2016-05-20,0.1,1.652,2.6,10.6,2016,5,True
2016-05-21,0.0,1.511,3.7,17.0,2016,5,True
2016-05-22,15.1,1.445,2.5,9.6,2016,5,True
2016-05-23,0.4,1.695,1.9,6.5,2016,5,True
2016-05-24,0.1,1.478,2.2,8.0,2016,5,True
2016-05-25,0.2,1.272,2.7,11.2,2016,5,True
2016-05-26,0.0,1.152,3.4,15.2,2016,5,True
2016-05-27,0.6,1.027,3.8,17.4,2016,5,True
2016-05-28,39.1,1.272,3.4,15.2,2016,5,True
2016-05-29,11.4,3.662,2.7,10.9,2016,5,True
2016-05-30,7.6,3.086,2.6,10.1,2016,5,True
2016-05-31,28.7,3.51,2.4,8.8,2016,5,True
2016-06-01,5.5,5.227,2.5,9.8,2016,6,True
2016-06-02,11.3,5.184,2.7,10.7,2016,6,True
2016-06-03,0.1,4.967,2.9,11.8,2016,6,True
2016-06-04,1.2,4.141,3.2,13.4,2016,6,True
2016-06-05,0.7,3.652,3.0,12.5,2016,6,True
2016-06-06,12.8,3.108,3.6,15.6,2016,6,True
2016-06-07,1.3,3.902,3.6,16.0,2016,6,True
2016-06-08,0.0,3.13,3.7,16.3,2016,6,True
2016-06-09,0.0,2.489,3.4,14.8,2016,6,True
2016-06-10,1.0,2.184,3.4,14.8,2016,6,True
2016-06-11,0.1,1.967,3.2,13.6,2016,6,True
2016-06-12,3.2,1.761,3.1,13.1,2016,6,True
2016-06-13,8.0,1.717,3.1,13.1,2016,6,True
2016-06-14,1.0,1.706,2.8,11.3,2016,6,True
2016-06-15,5.1,1.543,3.1,12.5,2016,6,True
2016-06-16,0.9,1.478,2.9,11.7,2016,6,True
2016-06-17,4.2,1.369,2.8,11.1,2016,6,True
2016-06-18,8.2,1.38,2.8,10.9,2016,6,True
2016-06-19,4.8,1.5,2.6,10.0,2016,6,True
2016-06-20,0.7,1.456,3.2,13.4,2016,6,True
2016-06-21,0.6,1.206,3.9,17.3,2016,6,True
2016-06-22,0.0,1.067,4.6,21.7,2016,6,True
2016-06-23,0.0,0.913,4.9,22.9,2016,6,True
2016-06-24,22.5,0.804,4.2,19.3,2016,6,True
2016-06-25,0.1,1.424,3.5,14.9,2016,6,True
2016-06-26,0.0,1.02,3.1,12.6,2016,6,True
2016-06-27,0.0,0.823,3.2,13.4,2016,6,True
2016-06-28,0.1,0.719,3.7,16.4,2016,6,True
2016-06-29,0.7,0.683,3.9,17.7,2016,6,True
2016-06-30,0.0,0.633,3.9,17.5,2016,6,True
2016-07-01,0.1,0.569,4.1,18.8,2016,7,True
2016-07-02,0.0,0.53,3.4,14.8,2016,7,True
2016-07-03,0.0,0.505,3.3,13.9,2016,7,True
2016-07-04,0.0,0.469,3.9,17.6,2016,7,True
2016-07-05,0.0,0.434,3.9,17.5,2016,7,True
2016-07-06,0.0,0.402,3.6,15.8,2016,7,True
2016-07-07,0.0,0.386,3.9,17.7,2016,7,True
2016-07-08,0.0,0.364,4.3,20.0,2016,7,True
2016-07-09,0.0,0.35,4.2,19.5,2016,7,True
2016-07-10,0.0,0.337,4.7,22.4,2016,7,True
2016-07-11,1.7,0.322,4.1,18.9,2016,7,True
2016-07-12,6.3,0.353,3.0,12.9,2016,7,True
2016-07-13,2.7,0.375,2.6,10.5,2016,7,True
2016-07-14,1.7,0.362,2.4,9.1,2016,7,True
2016-07-15,0.0,0.34,2.8,11.3,2016,7,True
2016-07-16,0.0,0.317,3.3,14.3,2016,7,True
2016-07-17,0.0,0.298,4.0,19.1,2016,7,True
2016-07-18,0.0,0.274,4.5,21.8,2016,7,True
2016-07-19,0.0,0.258,4.8,23.8,2016,7,True
2016-07-20,0.1,0.239,4.7,23.3,2016,7,True
2016-07-21,8.9,0.233,4.1,19.5,2016,7,True
2016-07-22,8.3,0.416,3.5,15.9,2016,7,True
2016-07-23,1.7,0.517,3.4,15.7,2016,7,True
2016-07-24,0.0,0.375,3.4,15.8,2016,7,True
2016-07-25,0.0,0.321,3.7,17.8,2016,7,True
2016-07-26,0.0,0.278,3.8,18.1,2016,7,True
2016-07-27,0.0,0.251,3.6,16.9,2016,7,True
2016-07-28,0.0,0.235,3.5,16.9,2016,7,True
2016-07-29,0.0,0.225,3.9,19.2,2016,7,True
2016-07-30,15.9,0.222,3.8,19.0,2016,7,True
2016-07-31,0.2,0.392,3.3,15.6,2016,7,True
2016-08-01,0.0,0.325,3.3,15.6,2016,8,True
2016-08-02,0.1,0.258,3.5,17.2,2016,8,True
2016-08-03,0.0,0.224,3.9,19.5,2016,8,True
2016-08-04,17.8,0.217,3.1,14.9,2016,8,True
2016-08-05,0.7,0.379,2.8,12.8,2016,8,True
2016-08-06,0.0,0.312,3.0,14.0,2016,8,True
2016-08-07,0.0,0.251,3.3,16.1,2016,8,True
2016-08-08,0.2,0.225,3.6,18.4,2016,8,True
2016-08-09,0.6,0.202,2.7,12.8,2016,8,True
2016-08-10,0.0,0.199,2.5,11.2,2016,8,True
2016-08-11,0.0,0.185,2.4,11.0,2016,8,True
2016-08-12,0.0,0.175,3.0,15.1,2016,8,True
2016-08-13,0.0,0.164,3.6,19.1,2016,8,True
2016-08-14,0.0,0.148,3.8,20.9,2016,8,True
2016-08-15,0.0,0.136,3.7,20.3,2016,8,True
2016-08-16,2.5,0.125,3.6,19.8,2016,8,True
2016-08-17,2.8,0.133,3.4,18.3,2016,8,True
2016-08-18,0.3,0.173,3.2,16.9,2016,8,True
2016-08-19,3.8,0.149,3.2,17.1,2016,8,True
2016-08-20,5.5,0.174,2.7,13.6,2016,8,True
2016-08-21,0.0,0.195,2.5,13.0,2016,8,True
2016-08-22,0.0,0.163,2.9,15.3,2016,8,True
2016-08-23,0.0,0.139,3.5,20.2,2016,8,True
2016-08-24,0.0,0.122,3.8,22.5,2016,8,True
2016-08-25,0.0,0.104,3.9,23.4,2016,8,True
2016-08-26,0.0,0.096,3.8,22.8,2016,8,True
2016-08-27,0.0,0.092,3.8,22.6,2016,8,True
2016-08-28,0.3,0.088,3.4,19.8,2016,8,True
2016-08-29,0.0,0.088,2.7,15.6,2016,8,True
2016-08-30,0.0,0.091,2.7,15.4,2016,8,True
2016-08-31,0.0,0.089,3.0,17.8,2016,8,True
2016-09-01,0.0,0.087,3.0,17.7,2016,9,True
2016-09-02,0.0,0.085,3.0,17.9,2016,9,True
2016-09-03,0.0,0.082,3.1,18.9,2016,9,True
2016-09-04,0.0,0.08,3.0,18.1,2016,9,True
2016-09-05,3.2,0.079,2.7,16.5,2016,9,True
2016-09-06,0.1,0.084,2.7,16.6,2016,9,True
2016-09-07,0.0,0.084,2.8,17.7,2016,9,True
2016-09-08,0.0,0.078,2.8,18.0,2016,9,True
2016-09-09,0.0,0.076,2.7,17.0,2016,9,True
2016-09-10,0.6,0.078,2.7,17.0,2016,9,True
2016-09-11,0.0,0.077,2.7,17.8,2016,9,True
2016-09-12,0.0,0.08,3.0,20.7,2016,9,True
2016-09-13,0.0,0.069,3.0,20.3,2016,9,True
2016-09-14,24.5,0.074,2.3,15.1,2016,9,True
2016-09-15,0.9,0.217,2.0,12.5,2016,9,True
2016-09-16,8.2,0.226,1.9,11.3,2016,9,True
2016-09-17,9.9,0.275,1.6,8.8,2016,9,True
2016-09-18,18.3,0.355,1.7,9.8,2016,9,True
2016-09-19,1.3,0.504,1.8,11.8,2016,9,True
2016-09-20,0.4,0.33,1.7,10.6,2016,9,True
2016-09-21,0.0,0.242,1.6,9.6,2016,9,True
2016-09-22,0.0,0.193,1.6,10.3,2016,9,True
2016-09-23,0.0,0.166,1.8,12.2,2016,9,True
2016-09-24,0.0,0.145,1.9,12.9,2016,9,True
2016-09-25,12.7,0.149,1.9,13.0,2016,9,True
2016-09-26,0.1,0.249,1.5,9.9,2016,9,True
2016-09-27,0.0,0.213,1.5,9.8,2016,9,True
2016-09-28,0.0,0.172,1.7,11.8,2016,9,True
2016-09-29,0.0,0.145,1.9,14.1,2016,9,True
2016-09-30,8.6,0.126,1.9,14.6,2016,9,True
2016-10-01,9.5,0.252,1.7,12.5,2016,10,True
2016-10-02,0.0,0.283,1.3,8.6,2016,10,True
2016-10-03,0.0,0.238,1.1,6.5,2016,10,True
2016-10-04,0.0,0.184,1.1,7.0,2016,10,True
2016-10-05,0.0,0.161,1.3,8.6,2016,10,True
2016-10-06,0.0,0.138,1.0,6.2,2016,10,True
2016-10-07,0.0,0.129,1.1,6.8,2016,10,True
2016-10-08,0.0,0.127,0.9,5.8,2016,10,True
2016-10-09,0.0,0.125,0.8,4.3,2016,10,True
2016-10-10,0.1,0.126,0.7,2.8,2016,10,True
2016-10-11,0.0,0.133,0.7,3.0,2016,10,True
2016-10-12,6.8,0.12,0.8,4.2,2016,10,True
2016-10-13,22.2,0.139,1.1,8.6,2016,10,True
2016-10-14,17.2,0.666,1.2,9.7,2016,10,True
2016-10-15,0.0,0.874,1.0,7.9,2016,10,True
2016-10-16,0.0,0.405,1.2,10.0,2016,10,True
2016-10-17,0.8,0.302,1.2,10.6,2016,10,True
2016-10-18,0.3,0.266,1.0,8.1,2016,10,True
2016-10-19,2.3,0.247,0.8,5.3,2016,10,True
2016-10-20,1.5,0.238,0.7,4.4,2016,10,True
2016-10-21,1.0,0.23,0.7,4.6,2016,10,True
2016-10-22,0.0,0.231,0.7,5.1,2016,10,True
2016-10-23,0.0,0.214,1.2,11.9,2016,10,True
2016-10-24,15.4,0.204,1.4,14.2,2016,10,True
2016-10-25,7.4,0.416,1.2,12.0,2016,10,True
2016-10-26,2.1,0.564,1.0,10.0,2016,10,True
2016-10-27,0.0,0.387,0.8,6.5,2016,10,True
2016-10-28,0.0,0.324,0.9,7.9,2016,10,True
2016-10-29,0.0,0.284,0.8,7.3,2016,10,True
2016-10-30,0.0,0.267,0.9,8.1,2016,10,True
2016-10-31,0.0,0.252,0.9,8.8,2016,10,True
2016-11-01,0.0,0.238,0.9,8.1,2016,11,True
2016-11-02,0.0,0.227,0.8,6.9,2016,11,True
2016-11-03,0.0,0.218,0.6,4.0,2016,11,True
2016-11-04,0.5,0.206,0.8,8.4,2016,11,True
2016-11-05,14.8,0.228,0.8,7.2,2016,11,True
2016-11-06,5.5,0.428,0.3,0.7,2016,11,True
2016-11-07,4.5,0.452,0.3,-0.2,2016,11,True
2016-11-08,4.1,0.398,0.2,-0.9,2016,11,True
2016-11-09,3.7,0.442,0.4,2.4,2016,11,True
2016-11-10,13.4,0.737,0.5,4.1,2016,11,True
2016-11-11,1.6,1.141,0.4,2.6,2016,11,True
2016-11-12,1.1,0.868,0.3,1.3,2016,11,True
2016-11-13,7.9,0.68,0.6,5.0,2016,11,True
2016-11-14,0.1,0.779,0.4,1.8,2016,11,True
2016-11-15,0.6,0.649,0.4,2.7,2016,11,True
2016-11-16,0.5,0.577,0.6,6.5,2016,11,True
2016-11-17,1.4,0.544,0.7,8.3,2016,11,True
2016-11-18,6.6,0.541,0.6,7.7,2016,11,True
2016-11-19,0.1,0.629,0.4,3.7,2016,11,True
2016-11-20,0.0,0.636,0.7,8.7,2016,11,True
2016-11-21,29.8,0.565,0.8,11.5,2016,11,True
2016-11-22,32.7,3.467,0.6,6.9,2016,11,True
2016-11-23,7.8,4.728,0.8,11.3,2016,11,True
2016-11-24,6.8,3.358,0.6,7.6,2016,11,True
2016-11-25,0.7,3.576,0.5,5.3,2016,11,True
2016-11-26,0.0,2.945,0.5,4.5,2016,11,True
2016-11-27,0.1,2.174,0.4,3.8,2016,11,True
2016-11-28,0.0,1.837,0.3,1.6,2016,11,True
2016-11-29,0.0,1.587,0.3,1.9,2016,11,True
2016-11-30,0.0,1.402,0.3,2.4,2016,11,True
2016-12-01,0.0,1.261,0.3,0.5,2016,12,True
2016-12-02,0.0,1.163,0.2,0.0,2016,12,True
2016-12-03,0.0,1.049,0.2,-0.4,2016,12,True
2016-12-04,0.0,0.965,0.5,5.8,2016,12,True
2016-12-05,0.0,0.881,0.5,5.4,2016,12,True
2016-12-06,0.0,0.853,0.4,3.4,2016,12,True
2016-12-07,0.0,0.794,0.4,3.0,2016,12,True
2016-12-08,0.0,0.737,0.5,5.7,2016,12,True
2016-12-09,0.0,0.694,0.4,3.9,2016,12,True
2016-12-10,0.0,0.661,0.4,3.9,2016,12,True
2016-12-11,0.1,0.616,0.4,2.7,2016,12,True
2016-12-12,0.0,0.578,0.2,0.6,2016,12,True
2016-12-13,0.0,0.608,0.3,2.8,2016,12,True
2016-12-14,0.0,0.609,0.4,5.1,2016,12,True
2016-12-15,0.0,0.588,0.5,5.8,2016,12,True
2016-12-16,0.2,0.589,0.5,6.5,2016,12,True
2016-12-17,0.0,0.569,0.4,3.7,2016,12,True
2016-12-18,0.1,0.533,0.3,1.7,2016,12,True
2016-12-19,13.3,0.502,0.2,0.3,2016,12,True
2016-12-20,10.2,1.05,0.2,1.0,2016,12,True
2016-12-21,0.0,1.358,0.3,1.5,2016,12,True
2016-12-22,2.4,1.048,0.4,3.7,2016,12,True
2016-12-23,0.1,0.992,0.4,3.8,2016,12,True
2016-12-24,1.0,1.018,0.4,4.4,2016,12,True
2016-12-25,0.0,0.963,0.4,3.8,2016,12,True
2016-12-26,0.4,0.844,0.4,3.6,2016,12,True
2016-12-27,0.0,0.818,0.3,2.0,2016,12,True
2016-12-28,0.0,0.768,0.3,1.2,2016,12,True
2016-12-29,0.0,0.714,0.2,0.8,2016,12,True
2016-12-30,0.0,0.656,0.2,-0.1,2016,12,True
2016-12-31,0.0,0.627,0.2,0.0,2016,12,True
2017-01-01,0.0,0.6,0.2,0.0,2017,1,True
2017-01-02,0.0,0.521,0.1,-2.2,2017,1,True
2017-01-03,0.0,0.59,0.0,-4.2,2017,1,True
2017-01-04,1.9,0.534,0.1,-2.7,2017,1,True
2017-01-05,0.1,0.517,0.1,-2.9,2017,1,True
2017-01-06,0.0,0.513,0.0,-7.2,2017,1,True
2017-01-07,0.0,0.46,0.0,-4.7,2017,1,True
2017-01-08,0.6,0.603,0.1,-1.7,2017,1,True
2017-01-09,9.1,0.49,0.1,-1.8,2017,1,True
2017-01-10,10.8,0.678,0.2,-0.1,2017,1,True
2017-01-11,0.6,0.768,0.3,0.9,2017,1,True
2017-01-12,1.8,0.857,0.4,3.1,2017,1,True
2017-01-13,8.3,1.027,0.2,-1.7,2017,1,True
2017-01-14,15.5,0.94,0.1,-3.0,2017,1,True
2017-01-15,2.3,0.849,0.0,-4.1,2017,1,True
2017-01-16,0.1,0.768,0.0,-4.7,2017,1,True
2017-01-17,0.3,0.701,0.0,-7.3,2017,1,True
2017-01-18,0.0,0.641,0.0,-8.2,2017,1,True
2017-01-19,0.0,0.653,0.0,-6.8,2017,1,True
2017-01-20,0.0,0.659,0.1,-4.1,2017,1,True
2017-01-21,0.0,0.716,0.1,-2.6,2017,1,True
2017-01-22,0.0,0.677,0.1,-2.4,2017,1,True
2017-01-23,0.0,0.658,0.1,-3.4,2017,1,True
2017-01-24,0.7,0.665,0.0,-5.2,2017,1,True
2017-01-25,0.1,0.605,0.0,-6.0,2017,1,True
2017-01-26,11.0,0.623,0.2,-1.5,2017,1,True
2017-01-27,0.1,1.217,0.5,4.2,2017,1,True
2017-01-28,1.5,2.239,0.5,3.9,2017,1,True
2017-01-29,0.2,2.087,0.4,1.7,2017,1,True
2017-01-30,6.2,1.804,0.5,3.8,2017,1,True
2017-01-31,0.0,2.282,0.6,6.1,2017,1,True
2017-02-01,0.0,2.271,0.7,6.8,2017,2,True
2017-02-02,11.2,2.174,0.7,6.8,2017,2,True
2017-02-03,5.8,3.576,0.4,2.7,2017,2,True
2017-02-04,2.2,3.608,0.5,3.5,2017,2,True
2017-02-05,8.9,3.413,0.5,3.3,2017,2,True
2017-02-06,4.2,3.684,0.3,-0.4,2017,2,True
2017-02-07,5.8,3.662,0.4,2.0,2017,2,True
2017-02-08,2.3,3.836,0.4,0.6,2017,2,True
2017-02-09,1.2,3.206,0.3,-0.3,2017,2,True
2017-02-10,0.0,2.804,0.4,0.8,2017,2,True
2017-02-11,0.0,2.456,0.5,2.8,2017,2,True
2017-02-12,0.0,2.239,0.8,6.8,2017,2,True
2017-02-13,0.4,2.174,0.9,8.6,2017,2,True
2017-02-14,0.0,2.184,0.9,7.8,2017,2,True
2017-02-15,0.1,2.087,0.8,6.8,2017,2,True
2017-02-16,0.0,1.902,0.7,5.1,2017,2,True
2017-02-17,0.0,1.761,0.7,4.5,2017,2,True
2017-02-18,0.0,1.674,0.5,2.2,2017,2,True
2017-02-19,0.0,1.565,0.6,3.7,2017,2,True
2017-02-20,1.4,1.456,0.7,3.8,2017,2,True
2017-02-21,1.0,1.467,0.8,6.0,2017,2,True
2017-02-22,0.0,1.456,0.9,6.0,2017,2,True
2017-02-23,1.1,1.369,1.1,8.6,2017,2,True
2017-02-24,0.0,1.326,0.6,2.1,2017,2,True
2017-02-25,0.0,1.239,0.5,0.8,2017,2,True
2017-02-26,0.0,1.163,0.9,5.8,2017,2,True
2017-02-27,3.8,1.098,0.9,6.3,2017,2,True
2017-02-28,6.8,1.261,0.6,1.7,2017,2,True
2017-03-01,2.0,1.478,0.7,3.2,2017,3,True
2017-03-02,0.7,1.337,0.9,5.5,2017,3,True
2017-03-03,0.3,1.228,1.1,7.2,2017,3,True
2017-03-04,9.8,1.315,0.8,3.8,2017,3,True
2017-03-05,9.7,1.608,0.7,2.4,2017,3,True
2017-03-06,8.3,1.858,0.8,3.8,2017,3,True
2017-03-07,2.2,2.087,0.6,1.0,2017,3,True
2017-03-08,1.8,1.858,0.9,4.6,2017,3,True
2017-03-09,0.1,1.793,1.0,5.2,2017,3,True
2017-03-10,0.0,1.652,1.1,6.8,2017,3,True
2017-03-11,0.0,1.554,1.4,9.9,2017,3,True
2017-03-12,0.0,1.467,1.3,8.1,2017,3,True
2017-03-13,0.0,1.391,1.2,6.7,2017,3,True
2017-03-14,0.0,1.326,1.0,5.1,2017,3,True
2017-03-15,0.0,1.261,1.1,6.0,2017,3,True
2017-03-16,0.0,1.185,1.4,9.2,2017,3,True
2017-03-17,0.0,1.119,1.6,10.0,2017,3,True
2017-03-18,0.0,1.057,1.3,7.0,2017,3,True
2017-03-19,0.0,0.996,1.5,8.7,2017,3,True
2017-03-20,0.0,0.967,1.5,9.0,2017,3,True
2017-03-21,4.6,0.957,1.1,5.5,2017,3,True
2017-03-22,0.1,0.987,1.1,4.7,2017,3,True
2017-03-23,26.0,1.304,0.9,2.8,2017,3,True
2017-03-24,4.2,2.326,1.0,3.8,2017,3,True
2017-03-25,0.2,2.282,1.2,5.2,2017,3,True
2017-03-26,0.0,1.793,1.2,5.8,2017,3,True
2017-03-27,0.0,1.554,1.5,8.0,2017,3,True
2017-03-28,0.0,1.38,1.6,8.5,2017,3,True
2017-03-29,0.0,1.282,1.6,8.8,2017,3,True
2017-03-30,0.0,1.206,1.9,11.4,2017,3,True
2017-03-31,7.5,1.109,2.0,11.5,2017,3,True
2017-04-01,1.9,1.272,1.3,5.7,2017,4,True
2017-04-02,1.6,1.304,1.3,5.6,2017,4,True
2017-04-03,0.0,1.13,1.7,8.4,2017,4,True
2017-04-04,0.0,0.961,1.7,8.3,2017,4,True
2017-04-05,0.0,0.879,1.5,7.1,2017,4,True
2017-04-06,0.0,0.837,1.3,4.9,2017,4,True
2017-04-07,0.0,0.773,1.5,7.0,2017,4,True
2017-04-08,0.0,0.725,2.1,10.9,2017,4,True
2017-04-09,0.0,0.686,2.4,13.7,2017,4,True
2017-04-10,2.4,0.648,2.3,12.4,2017,4,True
2017-04-11,0.0,0.612,1.7,8.1,2017,4,True
2017-04-12,0.0,0.596,1.8,8.7,2017,4,True
2017-04-13,0.0,0.566,2.0,9.7,2017,4,True
2017-04-14,0.0,0.55,2.0,9.7,2017,4,True
2017-04-15,0.0,0.524,1.5,6.2,2017,4,True
2017-04-16,0.0,0.513,1.5,6.2,2017,4,True
2017-04-17,0.0,0.5,1.5,5.7,2017,4,True
2017-04-18,0.0,0.491,1.2,3.8,2017,4,True
2017-04-19,0.0,0.462,0.9,1.8,2017,4,True
2017-04-20,0.0,0.437,1.1,2.4,2017,4,True
2017-04-21,0.0,0.434,1.5,5.6,2017,4,True
2017-04-22,0.0,0.4,2.0,8.7,2017,4,True
2017-04-23,0.0,0.391,1.8,7.7,2017,4,True
2017-04-24,0.0,0.384,2.4,11.8,2017,4,True
2017-04-25,38.8,0.619,1.8,7.0,2017,4,True
2017-04-26,1.9,2.043,0.8,0.6,2017,4,True
2017-04-27,3.1,1.239,0.8,0.4,2017,4,True
2017-04-28,0.0,0.946,1.0,1.5,2017,4,True
2017-04-29,0.0,0.823,1.7,6.5,2017,4,True
2017-04-30,11.5,0.722,1.9,7.2,2017,4,True
2017-05-01,5.7,0.962,1.4,4.5,2017,5,True
2017-05-02,7.9,1.109,1.4,4.5,2017,5,True
2017-05-03,1.0,1.239,1.8,6.5,2017,5,True
2017-05-04,0.1,1.017,1.9,7.5,2017,5,True
2017-05-05,0.0,0.874,2.4,10.7,2017,5,True
2017-05-06,15.2,1.052,2.2,9.0,2017,5,True
2017-05-07,3.5,1.272,2.1,8.2,2017,5,True
2017-05-08,0.4,1.13,1.7,6.1,2017,5,True
2017-05-09,0.0,1.027,2.0,7.5,2017,5,True
2017-05-10,0.0,0.889,2.5,10.6,2017,5,True
2017-05-11,13.8,1.038,2.4,10.3,2017,5,True
2017-05-12,10.8,1.489,2.5,10.6,2017,5,True
2017-05-13,10.1,1.706,2.6,11.4,2017,5,True
2017-05-14,4.0,1.869,2.7,11.6,2017,5,True
2017-05-15,0.0,1.608,3.0,13.5,2017,5,True
2017-05-16,0.0,1.337,3.5,16.4,2017,5,True
2017-05-17,3.7,1.174,3.8,18.4,2017,5,True
2017-05-18,16.8,1.087,3.0,13.5,2017,5,True
2017-05-19,1.7,1.663,2.0,7.2,2017,5,True
2017-05-20,0.0,1.445,2.2,8.4,2017,5,True
2017-05-21,0.0,1.163,2.8,12.0,2017,5,True
2017-05-22,0.2,1.005,3.5,15.8,2017,5,True
2017-05-23,0.1,0.937,3.6,16.3,2017,5,True
2017-05-24,0.0,0.863,3.5,16.1,2017,5,True
2017-05-25,0.0,0.787,3.7,17.0,2017,5,True
2017-05-26,0.1,0.725,4.0,18.6,2017,5,True
2017-05-27,0.0,0.661,4.3,20.3,2017,5,True
2017-05-28,0.0,0.61,4.4,20.6,2017,5,True
2017-05-29,0.0,0.536,4.1,19.4,2017,5,True
2017-05-30,5.4,0.535,3.5,15.4,2017,5,True
2017-05-31,11.3,0.98,3.4,15.1,2017,5,True
2017-06-01,5.2,1.141,3.4,15.0,2017,6,True
2017-06-02,7.5,1.072,3.8,17.2,2017,6,True
2017-06-03,14.1,1.061,3.2,13.8,2017,6,True
2017-06-04,0.0,1.293,2.8,11.2,2017,6,True
2017-06-05,0.8,0.928,3.1,13.0,2017,6,True
2017-06-06,2.6,0.791,2.7,10.9,2017,6,True
2017-06-07,0.0,0.7,2.7,10.7,2017,6,True
2017-06-08,0.3,0.622,3.8,17.0,2017,6,True
2017-06-09,0.6,0.563,3.7,16.5,2017,6,True
2017-06-10,0.0,0.564,4.0,18.1,2017,6,True
2017-06-11,0.0,0.504,4.6,21.7,2017,6,True
2017-06-12,0.0,0.424,4.3,19.6,2017,6,True
2017-06-13,5.5,0.461,4.5,20.6,2017,6,True
2017-06-14,6.7,0.574,4.3,19.6,2017,6,True
2017-06-15,0.8,0.522,4.5,20.9,2017,6,True
2017-06-16,0.0,0.41,4.0,17.8,2017,6,True
2017-06-17,0.0,0.387,3.7,16.4,2017,6,True
2017-06-18,0.0,0.356,4.3,19.7,2017,6,True
2017-06-19,0.0,0.305,4.8,22.6,2017,6,True
2017-06-20,3.3,0.329,4.8,22.5,2017,6,True
2017-06-21,2.8,0.32,4.8,22.5,2017,6,True
2017-06-22,0.0,0.318,5.1,24.2,2017,6,True
2017-06-23,0.6,0.296,4.8,22.2,2017,6,True
2017-06-24,0.0,0.286,4.3,19.5,2017,6,True
2017-06-25,0.0,0.262,4.0,18.1,2017,6,True
2017-06-26,8.4,0.236,3.9,17.1,2017,6,True
2017-06-27,24.8,0.36,3.9,17.1,2017,6,True
2017-06-28,7.5,0.612,3.1,12.9,2017,6,True
2017-06-29,4.0,0.502,2.8,10.9,2017,6,True
2017-06-30,5.4,0.433,2.7,10.5,2017,6,True
2017-07-01,5.3,0.423,2.7,10.4,2017,7,True
2017-07-02,1.2,0.468,3.0,12.2,2017,7,True
2017-07-03,0.1,0.381,3.5,15.4,2017,7,True
2017-07-04,0.0,0.331,4.2,19.1,2017,7,True
2017-07-05,0.0,0.285,4.6,21.9,2017,7,True
2017-07-06,0.0,0.247,4.7,21.9,2017,7,True
2017-07-07,0.0,0.227,5.0,24.2,2017,7,True
2017-07-08,0.9,0.212,4.7,22.5,2017,7,True
2017-07-09,12.8,0.239,3.8,17.3,2017,7,True
2017-07-10,4.8,0.3,3.8,16.9,2017,7,True
2017-07-11,0.1,0.385,3.9,17.6,2017,7,True
2017-07-12,0.3,0.29,3.9,17.6,2017,7,True
2017-07-13,0.1,0.247,3.8,17.3,2017,7,True
2017-07-14,0.0,0.216,3.6,16.1,2017,7,True
2017-07-15,0.0,0.199,3.5,15.5,2017,7,True
2017-07-16,0.0,0.186,3.9,18.3,2017,7,True
2017-07-17,0.2,0.172,4.3,20.8,2017,7,True
2017-07-18,0.0,0.154,4.6,22.5,2017,7,True
2017-07-19,12.9,0.142,4.4,21.1,2017,7,True
2017-07-20,4.3,0.209,3.5,15.8,2017,7,True
2017-07-21,4.1,0.24,3.6,16.3,2017,7,True
2017-07-22,0.9,0.239,3.7,17.4,2017,7,True
2017-07-23,6.1,0.213,3.5,16.1,2017,7,True
2017-07-24,10.9,0.26,3.0,13.2,2017,7,True
2017-07-25,3.7,0.336,2.9,12.6,2017,7,True
2017-07-26,0.9,0.338,3.2,14.6,2017,7,True
2017-07-27,1.1,0.275,3.7,17.4,2017,7,True
2017-07-28,0.0,0.231,3.6,17.2,2017,7,True
2017-07-29,0.0,0.204,4.1,20.6,2017,7,True
2017-07-30,5.2,0.191,4.0,19.7,2017,7,True
2017-07-31,0.2,0.198,4.3,21.9,2017,7,True
2017-08-01,4.3,0.165,4.1,20.3,2017,8,True
2017-08-02,0.1,0.178,4.6,23.6,2017,8,True
2017-08-03,0.0,0.156,4.4,22.8,2017,8,True
2017-08-04,0.1,0.132,4.0,20.5,2017,8,True
2017-08-05,0.1,0.12,3.7,18.6,2017,8,True
2017-08-06,0.0,0.112,3.2,15.5,2017,8,True
2017-08-07,14.5,0.107,3.4,16.7,2017,8,True
2017-08-08,6.8,0.224,2.9,14.1,2017,8,True
2017-08-09,0.0,0.235,2.5,11.0,2017,8,True
2017-08-10,4.6,0.193,2.3,10.1,2017,8,True
2017-08-11,4.0,0.203,2.3,10.1,2017,8,True
2017-08-12,0.2,0.204,2.7,13.1,2017,8,True
2017-08-13,0.0,0.17,3.0,15.2,2017,8,True
2017-08-14,0.1,0.156,3.7,19.7,2017,8,True
